,Susceptible,Exposed,Asymptomatic,Infected data,Infected,Recovered,Predicted Recovered,Death data,Predicted Deaths
4/2/20,12228825.977395955,1028.3947822529092,62.54491691110992,2280.0,43.01284729332002,191.0,292.57779490121476,72.0,9942.25156455923
4/3/20,12228402.37044661,1123.0367277317998,69.15835559965942,2303.0,46.894044734343076,192.0,296.05862688410673,72.0,10325.174363376189
4/4/20,12227968.955746813,1226.2015651335541,76.35621175078859,2767.0,51.13468143496148,229.0,299.88111279789047,86.0,10708.087502856119
4/5/20,12227524.826191975,1338.6798111489013,84.19150985375377,3260.0,55.76683377845103,229.0,304.0760745173914,99.0,11090.991001765502
4/6/20,12227068.993611323,1461.3322545232438,92.72221312367917,4267.0,60.825590329301114,375.0,308.67711443544664,136.0,11473.884880526632
4/7/20,12226600.381193662,1595.0965691254166,102.01165742039719,4740.0,66.34931460878346,421.0,313.7208744888974,150.0,11856.769161372506
4/8/20,12226117.815241452,1740.9945070884373,112.12902737744703,5232.0,72.37993365381314,506.0,319.2473183046674,178.0,12239.643868515499
4/9/20,12225620.016204525,1900.139715059913,123.14987716240763,5879.0,78.96325380390692,620.0,325.30003813109323,226.0,12622.509028330816
4/10/20,12225105.588920584,2073.7462371731926,135.15670007084097,6578.0,86.14930626169134,774.0,331.92658906880916,246.0,13005.364669556213
4/11/20,12224573.01197695,2263.1377792833086,148.2395518883303,7189.0,93.99272541580658,969.0,339.17885355621723,288.0,13388.210823509768
4/12/20,12224020.626133895,2469.757786828174,162.4967312889876,7794.0,102.55316189604854,1080.0,347.1134381637864,331.0,13771.047524326921
4/13/20,12223446.62170941,2695.1804233584407,178.03552320863508,8914.0,111.89573396649782,1181.0,355.7921061646552,358.0,14153.874809218863
4/14/20,12222849.024820952,2941.1225406417084,194.97301133816427,9735.0,122.09152098452287,1359.0,365.2822495088848,393.0,14536.69271875443
4/15/20,12222225.682406137,3209.456708406922,213.43696420888185,10485.0,133.2181016328614,1432.0,375.65740289262277,405.0,14919.501297167119
4/16/20,12221574.24587265,3502.225433874269,233.56680376279672,11214.0,145.3601423222573,1768.0,386.99780514584063,448.0,15302.30059269034
4/17/20,12220892.153318128,3821.656622722558,255.51465982911165,11825.0,158.61003783841213,2041.0,399.39100996944904,486.0,15685.090657922132
4/18/20,12220176.61008439,4170.1804857360285,279.4465247719976,12738.0,173.06861290353712,2463.0,412.9325542848257,521.0,16067.871550224241
4/19/20,12219424.56764195,4550.4478953924545,305.54350817028677,14202.0,188.84588455080873,2854.0,427.72668427570426,559.0,16450.643332155643
4/20/20,12218632.70047889,4965.350474520842,334.0032114352171,14674.0,206.06189741692765,3273.0,443.88715059708426,592.0,16833.40607194736
4/21/20,12217797.38100355,5418.042409622031,365.0412213988621,15460.0,224.84763134724838,3975.0,461.5380723565864,645.0,17216.159844018304
4/22/20,12216914.65210761,5911.964294842629,398.8927444033005,16319.0,245.34599440016186,4370.0,480.8148823456769,681.0,17598.904729539638
4/23/20,12215980.197316684,6450.869070113528,435.8143851449301,17344.0,267.7129038284592,5012.0,501.86535606347354,721.0,17981.640817049134
4/24/20,12214989.308238234,7038.850304930745,476.0860878192197,18252.0,292.1184656943186,5498.0,524.8507347818173,780.0,18364.36820312168
4/25/20,12213936.84906594,7680.373036445173,520.0132541496929,19519.0,318.74826196894645,5939.0,549.9469512536152,825.0,18747.086993101035
4/26/20,12212817.217967585,8380.307311915787,567.9290486954301,20486.0,347.80475143271804,6523.0,577.3459640982626,881.0,19129.797301896455
4/27/20,12211624.304902883,9143.964827736694,620.1969192113303,21375.0,379.50880123476054,7137.0,607.2572172503751,939.0,19512.499254854
4/28/20,12210351.445823358,9977.138707240401,677.2133346713324,22569.0,414.10135069983386,7747.0,639.9092259360284,1008.0,19895.192988703304
4/29/20,12208991.37259482,10886.146986749127,739.4107816493602,23546.0,451.8452320823371,8437.0,675.5513132410665,1079.0,20277.87865259428
4/30/20,12207536.15866271,11877.879793409225,807.2610173657765,24641.0,493.0271472428868,9068.0,714.4554961938741,1154.0,20660.556409223045
5/1/20,12205977.159683263,12959.850885248623,881.2786275915237,26027.0,537.959829490442,10007.0,756.9185499741006,1223.0,21043.226436064146
5/2/20,12204304.949053915,14140.253611601252,962.0248932289126,27557.0,586.9843929118921,10819.0,803.26425242784,1323.0,21425.888926710424
