index,date,state,city,place_type,confirmed,deaths,order_for_place,is_last,popEst,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
47337,2020-03-23,GO,TOTAL,state,23,0,12,False,7018354.0,52.0,0.32771,0.0
47338,2020-03-22,GO,TOTAL,state,21,0,11,False,7018354.0,52.0,0.29922,0.0
47339,2020-03-21,GO,TOTAL,state,19,0,10,False,7018354.0,52.0,0.27071999999999996,0.0
47340,2020-03-20,GO,TOTAL,state,18,0,9,False,7018354.0,52.0,0.25647,0.0
47341,2020-03-19,GO,TOTAL,state,15,0,8,False,7018354.0,52.0,0.21373000000000003,0.0
47342,2020-03-18,GO,TOTAL,state,12,0,7,False,7018354.0,52.0,0.17098,0.0
47343,2020-03-17,GO,TOTAL,state,10,0,6,False,7018354.0,52.0,0.14248,0.0
47344,2020-03-16,GO,TOTAL,state,9,0,5,False,7018354.0,52.0,0.12824000000000002,0.0
47345,2020-03-15,GO,TOTAL,state,4,0,4,False,7018354.0,52.0,0.05699,0.0
47346,2020-03-14,GO,TOTAL,state,4,0,3,False,7018354.0,52.0,0.05699,0.0
47347,2020-03-13,GO,TOTAL,state,3,0,2,False,7018354.0,52.0,0.04275,0.0
47348,2020-03-12,GO,TOTAL,state,3,0,1,False,7018354.0,52.0,0.04275,0.0
55642,2020-06-22,MT,TOTAL,state,10270,394,92,True,3484466.0,51.0,294.7367,0.0384
55643,2020-06-21,MT,TOTAL,state,9776,370,91,False,3484466.0,51.0,280.55949,0.0378
55644,2020-06-20,MT,TOTAL,state,9262,341,90,False,3484466.0,51.0,265.8083,0.0368
55645,2020-06-19,MT,TOTAL,state,8725,322,89,False,3484466.0,51.0,250.39705,0.0369
55646,2020-06-18,MT,TOTAL,state,8166,295,88,False,3484466.0,51.0,234.35442,0.0361
55647,2020-06-17,MT,TOTAL,state,7361,272,87,False,3484466.0,51.0,211.25187999999997,0.037
55648,2020-06-16,MT,TOTAL,state,6877,250,86,False,3484466.0,51.0,197.36166,0.0364
55649,2020-06-15,MT,TOTAL,state,6390,223,85,False,3484466.0,51.0,183.38535,0.0349
55650,2020-06-14,MT,TOTAL,state,6108,213,84,False,3484466.0,51.0,175.29228,0.0349
55651,2020-06-13,MT,TOTAL,state,5739,199,83,False,3484466.0,51.0,164.70242,0.0347
55652,2020-06-12,MT,TOTAL,state,5390,181,82,False,3484466.0,51.0,154.68653999999998,0.0336
55653,2020-06-11,MT,TOTAL,state,5086,163,81,False,3484466.0,51.0,145.96211,0.032
55654,2020-06-10,MT,TOTAL,state,4762,153,80,False,3484466.0,51.0,136.6637,0.0321
55655,2020-06-09,MT,TOTAL,state,4504,140,79,False,3484466.0,51.0,129.2594,0.0311
55656,2020-06-08,MT,TOTAL,state,4243,126,78,False,3484466.0,51.0,121.76902,0.0297
55657,2020-06-07,MT,TOTAL,state,4033,113,77,False,3484466.0,51.0,115.74226999999999,0.028
55658,2020-06-06,MT,TOTAL,state,3788,101,76,False,3484466.0,51.0,108.71106,0.0267
55659,2020-06-05,MT,TOTAL,state,3593,91,75,False,3484466.0,51.0,103.1148,0.0253
55660,2020-06-04,MT,TOTAL,state,3388,84,74,False,3484466.0,51.0,97.23154,0.0248
55661,2020-06-03,MT,TOTAL,state,3029,79,73,False,3484466.0,51.0,86.92867,0.0261
55662,2020-06-02,MT,TOTAL,state,2817,75,72,False,3484466.0,51.0,80.84453,0.0266
55663,2020-06-01,MT,TOTAL,state,2636,67,71,False,3484466.0,51.0,75.65004,0.0254
55664,2020-05-31,MT,TOTAL,state,2485,63,70,False,3484466.0,51.0,71.31652,0.0254
55665,2020-05-30,MT,TOTAL,state,2413,58,69,False,3484466.0,51.0,69.25021,0.024
55666,2020-05-29,MT,TOTAL,state,2262,57,68,False,3484466.0,51.0,64.91669,0.0252
55667,2020-05-28,MT,TOTAL,state,2085,54,67,False,3484466.0,51.0,59.837,0.0259
55668,2020-05-27,MT,TOTAL,state,1909,47,66,False,3484466.0,51.0,54.78601,0.0246
55669,2020-05-26,MT,TOTAL,state,1744,43,65,False,3484466.0,51.0,50.050709999999995,0.0247
55670,2020-05-25,MT,TOTAL,state,1594,42,64,False,3484466.0,51.0,45.74589,0.0263
55671,2020-05-24,MT,TOTAL,state,1464,40,63,False,3484466.0,51.0,42.01505,0.0273
55672,2020-05-23,MT,TOTAL,state,1363,37,62,False,3484466.0,51.0,39.11647,0.0271
55673,2020-05-22,MT,TOTAL,state,1271,37,61,False,3484466.0,51.0,36.47618,0.0291
55674,2020-05-21,MT,TOTAL,state,1187,34,60,False,3484466.0,51.0,34.06548,0.0286
55675,2020-05-20,MT,TOTAL,state,1090,32,59,False,3484466.0,51.0,31.28169,0.0294
55676,2020-05-19,MT,TOTAL,state,1005,32,58,False,3484466.0,51.0,28.8423,0.0318
55677,2020-05-18,MT,TOTAL,state,941,30,57,False,3484466.0,51.0,27.005570000000002,0.0319
55678,2020-05-17,MT,TOTAL,state,901,27,56,False,3484466.0,51.0,25.85762,0.03
55679,2020-05-16,MT,TOTAL,state,857,27,55,False,3484466.0,51.0,24.59487,0.0315
55680,2020-05-15,MT,TOTAL,state,792,26,54,False,3484466.0,51.0,22.72945,0.0328
55681,2020-05-14,MT,TOTAL,state,734,24,53,False,3484466.0,51.0,21.06492,0.0327
55682,2020-05-13,MT,TOTAL,state,673,21,52,False,3484466.0,51.0,19.31429,0.0312
55683,2020-05-12,MT,TOTAL,state,604,20,51,False,3484466.0,51.0,17.33408,0.0331
55684,2020-05-11,MT,TOTAL,state,545,19,50,False,3484466.0,51.0,15.64085,0.0349
55685,2020-05-10,MT,TOTAL,state,519,18,49,False,3484466.0,51.0,14.89468,0.0347
55686,2020-05-09,MT,TOTAL,state,502,16,48,False,3484466.0,51.0,14.4068,0.0319
55687,2020-05-08,MT,TOTAL,state,464,15,47,False,3484466.0,51.0,13.316239999999999,0.0323
55688,2020-05-07,MT,TOTAL,state,419,14,46,False,3484466.0,51.0,12.0248,0.0334
55689,2020-05-06,MT,TOTAL,state,385,13,45,False,3484466.0,51.0,11.04904,0.0338
55690,2020-05-05,MT,TOTAL,state,366,13,44,False,3484466.0,51.0,10.50376,0.0355
55691,2020-05-04,MT,TOTAL,state,344,13,43,False,3484466.0,51.0,9.87239,0.0378
55692,2020-05-03,MT,TOTAL,state,337,12,42,False,3484466.0,51.0,9.6715,0.0356
55693,2020-05-02,MT,TOTAL,state,333,12,41,False,3484466.0,51.0,9.5567,0.036
55694,2020-05-01,MT,TOTAL,state,320,11,40,False,3484466.0,51.0,9.18362,0.0344
55695,2020-04-30,MT,TOTAL,state,302,11,39,False,3484466.0,51.0,8.66704,0.0364
55696,2020-04-29,MT,TOTAL,state,292,11,38,False,3484466.0,51.0,8.38005,0.0377
55697,2020-04-28,MT,TOTAL,state,263,11,37,False,3484466.0,51.0,7.54778,0.0418
55698,2020-04-27,MT,TOTAL,state,256,10,36,False,3484466.0,51.0,7.346889999999999,0.0391
55699,2020-04-26,MT,TOTAL,state,249,9,35,False,3484466.0,51.0,7.146,0.0361
55700,2020-04-25,MT,TOTAL,state,246,9,34,False,3484466.0,51.0,7.05991,0.0366
55701,2020-04-24,MT,TOTAL,state,241,8,33,False,3484466.0,51.0,6.916410000000001,0.0332
55702,2020-04-23,MT,TOTAL,state,220,7,32,False,3484466.0,51.0,6.31374,0.0318
55703,2020-04-22,MT,TOTAL,state,205,6,31,False,3484466.0,51.0,5.88325,0.0293
55704,2020-04-21,MT,TOTAL,state,181,6,30,False,3484466.0,51.0,5.19448,0.0331
55705,2020-04-20,MT,TOTAL,state,181,6,29,False,3484466.0,51.0,5.19448,0.0331
55706,2020-04-19,MT,TOTAL,state,174,5,28,False,3484466.0,51.0,4.99359,0.0287
55707,2020-04-18,MT,TOTAL,state,171,5,27,False,3484466.0,51.0,4.9075,0.0292
55708,2020-04-17,MT,TOTAL,state,162,5,26,False,3484466.0,51.0,4.64921,0.0309
55709,2020-04-16,MT,TOTAL,state,156,5,25,False,3484466.0,51.0,4.47701,0.0321
55710,2020-04-15,MT,TOTAL,state,151,4,24,False,3484466.0,51.0,4.33352,0.0265
55711,2020-04-14,MT,TOTAL,state,138,4,23,False,3484466.0,51.0,3.96043,0.029
55712,2020-04-13,MT,TOTAL,state,134,4,22,False,3484466.0,51.0,3.84564,0.0299
55713,2020-04-12,MT,TOTAL,state,123,3,21,False,3484466.0,51.0,3.52995,0.0244
55714,2020-04-11,MT,TOTAL,state,121,3,20,False,3484466.0,51.0,3.4725599999999996,0.0248
55715,2020-04-10,MT,TOTAL,state,112,2,19,False,3484466.0,51.0,3.21427,0.0179
55716,2020-04-09,MT,TOTAL,state,108,2,18,False,3484466.0,51.0,3.09947,0.0185
55717,2020-04-08,MT,TOTAL,state,90,1,17,False,3484466.0,51.0,2.5828900000000004,0.0111
55718,2020-04-07,MT,TOTAL,state,78,1,16,False,3484466.0,51.0,2.2385099999999998,0.0128
55719,2020-04-06,MT,TOTAL,state,76,1,15,False,3484466.0,51.0,2.18111,0.0132
55720,2020-04-05,MT,TOTAL,state,60,1,14,False,3484466.0,51.0,1.72193,0.0167
55721,2020-04-04,MT,TOTAL,state,60,1,13,False,3484466.0,51.0,1.72193,0.0167
55722,2020-04-03,MT,TOTAL,state,44,1,12,False,3484466.0,51.0,1.26275,0.0227
55723,2020-04-02,MT,TOTAL,state,41,0,11,False,3484466.0,51.0,1.17665,0.0
55724,2020-04-01,MT,TOTAL,state,28,0,10,False,3484466.0,51.0,0.80357,0.0
55725,2020-03-31,MT,TOTAL,state,25,0,9,False,3484466.0,51.0,0.7174699999999999,0.0
55726,2020-03-30,MT,TOTAL,state,18,0,8,False,3484466.0,51.0,0.51658,0.0
55727,2020-03-27,MT,TOTAL,state,11,0,7,False,3484466.0,51.0,0.31569,0.0
55728,2020-03-26,MT,TOTAL,state,11,0,6,False,3484466.0,51.0,0.31569,0.0
55729,2020-03-25,MT,TOTAL,state,9,0,5,False,3484466.0,51.0,0.25829,0.0
55730,2020-03-24,MT,TOTAL,state,7,0,4,False,3484466.0,51.0,0.20089,0.0
55731,2020-03-23,MT,TOTAL,state,6,0,3,False,3484466.0,51.0,0.17219,0.0
55732,2020-03-22,MT,TOTAL,state,2,0,2,False,3484466.0,51.0,0.0574,0.0
55733,2020-03-20,MT,TOTAL,state,1,0,1,False,3484466.0,51.0,0.0287,0.0
60774,2020-06-22,MA,TOTAL,state,70689,1760,95,True,7075181.0,21.0,999.11225,0.0249
60775,2020-06-21,MA,TOTAL,state,70059,1721,94,False,7075181.0,21.0,990.20788,0.0246
60776,2020-06-20,MA,TOTAL,state,69673,1684,93,False,7075181.0,21.0,984.75219,0.0242
60777,2020-06-19,MA,TOTAL,state,68500,1645,92,False,7075181.0,21.0,968.17311,0.024
60778,2020-06-18,MA,TOTAL,state,66091,1607,91,False,7075181.0,21.0,934.12451,0.0243
60779,2020-06-17,MA,TOTAL,state,64735,1570,90,False,7075181.0,21.0,914.9589199999999,0.0243
60780,2020-06-16,MA,TOTAL,state,62711,1537,89,False,7075181.0,21.0,886.35188,0.0245
60781,2020-06-15,MA,TOTAL,state,60592,1499,88,False,7075181.0,21.0,856.40212,0.0247
60782,2020-06-14,MA,TOTAL,state,59850,1467,87,False,7075181.0,21.0,845.91475,0.0245
60783,2020-06-13,MA,TOTAL,state,58859,1436,86,False,7075181.0,21.0,831.90805,0.0244
60784,2020-06-12,MA,TOTAL,state,57605,1399,85,False,7075181.0,21.0,814.18412,0.0243
60785,2020-06-11,MA,TOTAL,state,55680,1360,84,False,7075181.0,21.0,786.97633,0.0244
60786,2020-06-10,MA,TOTAL,state,53508,1322,83,False,7075181.0,21.0,756.27747,0.0247
60787,2020-06-09,MA,TOTAL,state,52069,1285,82,False,7075181.0,21.0,735.93877,0.0247
60788,2020-06-08,MA,TOTAL,state,49371,1247,81,False,7075181.0,21.0,697.80547,0.0253
60789,2020-06-07,MA,TOTAL,state,48537,1208,80,False,7075181.0,21.0,686.01779,0.0249
60790,2020-06-06,MA,TOTAL,state,47593,1170,79,False,7075181.0,21.0,672.67537,0.0246
60791,2020-06-05,MA,TOTAL,state,45470,1132,78,False,7075181.0,21.0,642.66907,0.0249
60792,2020-06-04,MA,TOTAL,state,43313,1095,77,False,7075181.0,21.0,612.18222,0.0253
60793,2020-06-03,MA,TOTAL,state,40629,1062,76,False,7075181.0,21.0,574.24679,0.0261
60794,2020-06-02,MA,TOTAL,state,38174,1028,75,False,7075181.0,21.0,539.5480299999999,0.0269
60795,2020-06-01,MA,TOTAL,state,36625,997,74,False,7075181.0,21.0,517.6546,0.0272
60796,2020-05-31,MA,TOTAL,state,35297,976,73,False,7075181.0,21.0,498.88475999999997,0.0277
60797,2020-05-30,MA,TOTAL,state,34639,955,72,False,7075181.0,21.0,489.58465,0.0276
60798,2020-05-29,MA,TOTAL,state,32620,932,71,False,7075181.0,21.0,461.04828,0.0286
60799,2020-05-28,MA,TOTAL,state,30482,911,70,False,7075181.0,21.0,430.82997,0.0299
60800,2020-05-27,MA,TOTAL,state,27979,887,69,False,7075181.0,21.0,395.45277999999996,0.0317
60801,2020-05-26,MA,TOTAL,state,26145,853,68,False,7075181.0,21.0,369.53118,0.0326
60802,2020-05-25,MA,TOTAL,state,24278,817,67,False,7075181.0,21.0,343.14316,0.0337
60803,2020-05-24,MA,TOTAL,state,22786,784,66,False,7075181.0,21.0,322.05537000000004,0.0344
60804,2020-05-23,MA,TOTAL,state,21191,754,65,False,7075181.0,21.0,299.51177,0.0356
60805,2020-05-22,MA,TOTAL,state,18767,722,64,False,7075181.0,21.0,265.25116,0.0385
60806,2020-05-21,MA,TOTAL,state,17212,693,63,False,7075181.0,21.0,243.27292999999997,0.0403
60807,2020-05-20,MA,TOTAL,state,16058,663,62,False,7075181.0,21.0,226.96239,0.0413
60808,2020-05-19,MA,TOTAL,state,15114,634,61,False,7075181.0,21.0,213.61997999999997,0.0419
60809,2020-05-18,MA,TOTAL,state,14198,604,60,False,7075181.0,21.0,200.67331000000001,0.0425
60810,2020-05-17,MA,TOTAL,state,13238,576,59,False,7075181.0,21.0,187.10475,0.0435
60811,2020-05-16,MA,TOTAL,state,12492,549,58,False,7075181.0,21.0,176.56085,0.0439
60812,2020-05-15,MA,TOTAL,state,11592,524,57,False,7075181.0,21.0,163.84033,0.0452
60813,2020-05-14,MA,TOTAL,state,10739,496,56,False,7075181.0,21.0,151.7841,0.0462
60814,2020-05-13,MA,TOTAL,state,9801,470,55,False,7075181.0,21.0,138.52649,0.048
60815,2020-05-12,MA,TOTAL,state,9112,444,54,False,7075181.0,21.0,128.78822,0.0487
60816,2020-05-11,MA,TOTAL,state,8526,423,53,False,7075181.0,21.0,120.50575,0.0496
60817,2020-05-10,MA,TOTAL,state,8144,399,52,False,7075181.0,21.0,115.1066,0.049
60818,2020-05-09,MA,TOTAL,state,7599,379,51,False,7075181.0,21.0,107.40361000000001,0.0499
60819,2020-05-08,MA,TOTAL,state,6765,355,50,False,7075181.0,21.0,95.61593,0.0525
60820,2020-05-07,MA,TOTAL,state,5909,330,49,False,7075181.0,21.0,83.5173,0.0558
60821,2020-05-06,MA,TOTAL,state,5389,305,48,False,7075181.0,21.0,76.16766,0.0566
60822,2020-05-05,MA,TOTAL,state,5028,291,47,False,7075181.0,21.0,71.06532,0.0579
60823,2020-05-04,MA,TOTAL,state,4530,271,46,False,7075181.0,21.0,64.02663000000001,0.0598
60824,2020-05-03,MA,TOTAL,state,4227,249,45,False,7075181.0,21.0,59.74405,0.0589
60825,2020-05-02,MA,TOTAL,state,4040,237,44,False,7075181.0,21.0,57.101009999999995,0.0587
60826,2020-05-01,MA,TOTAL,state,3805,224,43,False,7075181.0,21.0,53.779540000000004,0.0589
60827,2020-04-30,MA,TOTAL,state,3506,204,42,False,7075181.0,21.0,49.5535,0.0582
60828,2020-04-29,MA,TOTAL,state,3190,184,41,False,7075181.0,21.0,45.08719,0.0577
60829,2020-04-28,MA,TOTAL,state,2804,166,40,False,7075181.0,21.0,39.63149,0.0592
60830,2020-04-27,MA,TOTAL,state,2528,145,39,False,7075181.0,21.0,35.73053,0.0574
60831,2020-04-26,MA,TOTAL,state,2410,125,38,False,7075181.0,21.0,34.06273,0.0519
60832,2020-04-25,MA,TOTAL,state,2223,112,37,False,7075181.0,21.0,31.419690000000003,0.0504
60833,2020-04-24,MA,TOTAL,state,2105,100,36,False,7075181.0,21.0,29.751890000000003,0.0475
60834,2020-04-23,MA,TOTAL,state,1951,88,35,False,7075181.0,21.0,27.57527,0.0451
60835,2020-04-22,MA,TOTAL,state,1757,76,34,False,7075181.0,21.0,24.833289999999998,0.0433
60836,2020-04-21,MA,TOTAL,state,1604,66,33,False,7075181.0,21.0,22.6708,0.0411
60837,2020-04-20,MA,TOTAL,state,1396,60,32,False,7075181.0,21.0,19.73094,0.043
60838,2020-04-19,MA,TOTAL,state,1320,54,31,False,7075181.0,21.0,18.65677,0.0409
60839,2020-04-18,MA,TOTAL,state,1205,48,30,False,7075181.0,21.0,17.031370000000003,0.0398
60840,2020-04-17,MA,TOTAL,state,1040,44,29,False,7075181.0,21.0,14.69927,0.0423
60841,2020-04-16,MA,TOTAL,state,797,40,28,False,7075181.0,21.0,11.26473,0.0502
60842,2020-04-15,MA,TOTAL,state,695,37,27,False,7075181.0,21.0,9.82307,0.0532
60843,2020-04-14,MA,TOTAL,state,630,34,26,False,7075181.0,21.0,8.90437,0.054
60844,2020-04-13,MA,TOTAL,state,478,32,25,False,7075181.0,21.0,6.756010000000001,0.0669
60845,2020-04-12,MA,TOTAL,state,445,27,24,False,7075181.0,21.0,6.2895900000000005,0.0607
60846,2020-04-11,MA,TOTAL,state,398,24,23,False,7075181.0,21.0,5.6253,0.0603
60847,2020-04-10,MA,TOTAL,state,344,21,22,False,7075181.0,21.0,4.86207,0.061
60848,2020-04-09,MA,TOTAL,state,293,16,21,False,7075181.0,21.0,4.14124,0.0546
60849,2020-04-08,MA,TOTAL,state,272,12,20,False,7075181.0,21.0,3.8444199999999995,0.0441
60850,2020-04-07,MA,TOTAL,state,229,11,19,False,7075181.0,21.0,3.23667,0.048
60851,2020-04-06,MA,TOTAL,state,171,4,18,False,7075181.0,21.0,2.4169,0.0234
60852,2020-04-05,MA,TOTAL,state,132,2,17,False,7075181.0,21.0,1.86568,0.0152
60853,2020-04-04,MA,TOTAL,state,95,2,16,False,7075181.0,21.0,1.3427200000000001,0.0211
60854,2020-04-03,MA,TOTAL,state,87,1,15,False,7075181.0,21.0,1.22965,0.0115
60855,2020-04-02,MA,TOTAL,state,80,1,14,False,7075181.0,21.0,1.13071,0.0125
60856,2020-04-01,MA,TOTAL,state,70,1,13,False,7075181.0,21.0,0.9893700000000001,0.0143
60857,2020-03-31,MA,TOTAL,state,51,1,12,False,7075181.0,21.0,0.72083,0.0196
60858,2020-03-30,MA,TOTAL,state,30,1,11,False,7075181.0,21.0,0.42402,0.0333
60859,2020-03-29,MA,TOTAL,state,21,1,10,False,7075181.0,21.0,0.29681,0.0476
60860,2020-03-28,MA,TOTAL,state,15,0,9,False,7075181.0,21.0,0.21201,0.0
60861,2020-03-27,MA,TOTAL,state,13,0,8,False,7075181.0,21.0,0.18374000000000001,0.0
60862,2020-03-26,MA,TOTAL,state,10,0,7,False,7075181.0,21.0,0.14134000000000002,0.0
60863,2020-03-25,MA,TOTAL,state,8,0,6,False,7075181.0,21.0,0.11307,0.0
60864,2020-03-24,MA,TOTAL,state,8,0,5,False,7075181.0,21.0,0.11307,0.0
60865,2020-03-23,MA,TOTAL,state,8,0,4,False,7075181.0,21.0,0.11307,0.0
60866,2020-03-22,MA,TOTAL,state,2,0,3,False,7075181.0,21.0,0.02827,0.0
60867,2020-03-21,MA,TOTAL,state,2,0,2,False,7075181.0,21.0,0.02827,0.0
60868,2020-03-20,MA,TOTAL,state,1,0,1,False,7075181.0,21.0,0.014130000000000002,0.0
72128,2020-06-21,MS,TOTAL,state,5391,47,100,True,2778986.0,50.0,193.99161999999998,0.0087
72129,2020-06-20,MS,TOTAL,state,5237,45,99,False,2778986.0,50.0,188.45003,0.0086
72130,2020-06-19,MS,TOTAL,state,4990,43,98,False,2778986.0,50.0,179.5619,0.0086
72131,2020-06-18,MS,TOTAL,state,4666,40,97,False,2778986.0,50.0,167.90296999999998,0.0086
72132,2020-06-17,MS,TOTAL,state,4274,39,96,False,2778986.0,50.0,153.7971,0.0091
72133,2020-06-16,MS,TOTAL,state,4164,36,95,False,2778986.0,50.0,149.83883,0.0086
72134,2020-06-15,MS,TOTAL,state,3785,36,94,False,2778986.0,50.0,136.20076,0.0095
72135,2020-06-14,MS,TOTAL,state,3551,33,93,False,2778986.0,50.0,127.78041999999999,0.0093
72136,2020-06-13,MS,TOTAL,state,3433,31,92,False,2778986.0,50.0,123.53426999999999,0.009
72137,2020-06-12,MS,TOTAL,state,3235,28,91,False,2778986.0,50.0,116.40937,0.0087
72138,2020-06-11,MS,TOTAL,state,3001,28,90,False,2778986.0,50.0,107.98903,0.0093
72139,2020-06-10,MS,TOTAL,state,2853,25,89,False,2778986.0,50.0,102.66335,0.0088
72140,2020-06-09,MS,TOTAL,state,2597,24,88,False,2778986.0,50.0,93.45135,0.0092
72141,2020-06-08,MS,TOTAL,state,2455,22,87,False,2778986.0,50.0,88.34156999999999,0.009
72142,2020-06-07,MS,TOTAL,state,2324,22,86,False,2778986.0,50.0,83.62763000000001,0.0095
72143,2020-06-06,MS,TOTAL,state,2253,21,85,False,2778986.0,50.0,81.07274,0.0093
72144,2020-06-05,MS,TOTAL,state,2132,21,84,False,2778986.0,50.0,76.71863,0.0098
72145,2020-06-04,MS,TOTAL,state,1997,21,83,False,2778986.0,50.0,71.86074,0.0105
72146,2020-06-03,MS,TOTAL,state,1925,20,82,False,2778986.0,50.0,69.26987,0.0104
72147,2020-06-02,MS,TOTAL,state,1802,20,81,False,2778986.0,50.0,64.8438,0.0111
72148,2020-06-01,MS,TOTAL,state,1646,20,80,False,2778986.0,50.0,59.23024,0.0122
72149,2020-05-31,MS,TOTAL,state,1568,20,79,False,2778986.0,50.0,56.42346,0.0128
72150,2020-05-30,MS,TOTAL,state,1489,20,78,False,2778986.0,50.0,53.580690000000004,0.0134
72151,2020-05-29,MS,TOTAL,state,1418,19,77,False,2778986.0,50.0,51.02581,0.0134
72152,2020-05-28,MS,TOTAL,state,1356,18,76,False,2778986.0,50.0,48.794779999999996,0.0133
72153,2020-05-27,MS,TOTAL,state,1262,18,75,False,2778986.0,50.0,45.41225,0.0143
72154,2020-05-26,MS,TOTAL,state,1186,18,74,False,2778986.0,50.0,42.677440000000004,0.0152
72155,2020-05-25,MS,TOTAL,state,1100,17,73,False,2778986.0,50.0,39.58278,0.0155
72156,2020-05-24,MS,TOTAL,state,1023,17,72,False,2778986.0,50.0,36.81199,0.0166
72157,2020-05-23,MS,TOTAL,state,858,17,71,False,2778986.0,50.0,30.874570000000002,0.0198
72158,2020-05-22,MS,TOTAL,state,805,17,70,False,2778986.0,50.0,28.9674,0.0211
72159,2020-05-21,MS,TOTAL,state,746,17,69,False,2778986.0,50.0,26.84432,0.0228
72160,2020-05-20,MS,TOTAL,state,693,17,68,False,2778986.0,50.0,24.93715,0.0245
72161,2020-05-19,MS,TOTAL,state,642,16,67,False,2778986.0,50.0,23.10195,0.0249
72162,2020-05-18,MS,TOTAL,state,613,16,66,False,2778986.0,50.0,22.058410000000002,0.0261
72163,2020-05-17,MS,TOTAL,state,570,15,65,False,2778986.0,50.0,20.51108,0.0263
72164,2020-05-16,MS,TOTAL,state,508,15,64,False,2778986.0,50.0,18.28005,0.0295
72165,2020-05-15,MS,TOTAL,state,479,14,63,False,2778986.0,50.0,17.2365,0.0292
72166,2020-05-14,MS,TOTAL,state,452,14,62,False,2778986.0,50.0,16.26493,0.031
72167,2020-05-13,MS,TOTAL,state,430,13,61,False,2778986.0,50.0,15.473270000000001,0.0302
72168,2020-05-12,MS,TOTAL,state,405,12,60,False,2778986.0,50.0,14.57366,0.0296
72169,2020-05-11,MS,TOTAL,state,385,11,59,False,2778986.0,50.0,13.85397,0.0286
72170,2020-05-10,MS,TOTAL,state,362,11,58,False,2778986.0,50.0,13.02633,0.0304
72171,2020-05-09,MS,TOTAL,state,346,11,57,False,2778986.0,50.0,12.45058,0.0318
72172,2020-05-08,MS,TOTAL,state,326,11,56,False,2778986.0,50.0,11.7309,0.0337
72173,2020-05-07,MS,TOTAL,state,311,10,55,False,2778986.0,50.0,11.191130000000001,0.0322
72174,2020-05-06,MS,TOTAL,state,288,10,54,False,2778986.0,50.0,10.363489999999999,0.0347
72175,2020-05-05,MS,TOTAL,state,283,10,53,False,2778986.0,50.0,10.18357,0.0353
72176,2020-05-04,MS,TOTAL,state,274,10,52,False,2778986.0,50.0,9.85971,0.0365
72177,2020-05-03,MS,TOTAL,state,272,10,51,False,2778986.0,50.0,9.78774,0.0368
72178,2020-05-02,MS,TOTAL,state,266,9,50,False,2778986.0,50.0,9.57184,0.0338
72179,2020-05-01,MS,TOTAL,state,261,9,49,False,2778986.0,50.0,9.391910000000001,0.0345
72180,2020-04-30,MS,TOTAL,state,255,9,48,False,2778986.0,50.0,9.17601,0.0353
72181,2020-04-29,MS,TOTAL,state,249,9,47,False,2778986.0,50.0,8.9601,0.0361
72182,2020-04-28,MS,TOTAL,state,240,9,46,False,2778986.0,50.0,8.636239999999999,0.0375
72183,2020-04-27,MS,TOTAL,state,238,9,45,False,2778986.0,50.0,8.56427,0.0378
72184,2020-04-26,MS,TOTAL,state,234,7,44,False,2778986.0,50.0,8.42034,0.0299
72185,2020-04-25,MS,TOTAL,state,217,7,43,False,2778986.0,50.0,7.8086,0.0323
72186,2020-04-24,MS,TOTAL,state,213,7,42,False,2778986.0,50.0,7.66467,0.0329
72187,2020-04-23,MS,TOTAL,state,186,7,41,False,2778986.0,50.0,6.69309,0.0376
72188,2020-04-22,MS,TOTAL,state,175,6,40,False,2778986.0,50.0,6.29726,0.0343
72189,2020-04-21,MS,TOTAL,state,173,6,39,False,2778986.0,50.0,6.22529,0.0347
72190,2020-04-20,MS,TOTAL,state,171,5,38,False,2778986.0,50.0,6.15332,0.0292
72191,2020-04-19,MS,TOTAL,state,168,5,37,False,2778986.0,50.0,6.04537,0.0298
72192,2020-04-18,MS,TOTAL,state,161,5,36,False,2778986.0,50.0,5.793480000000001,0.0311
72193,2020-04-17,MS,TOTAL,state,143,5,35,False,2778986.0,50.0,5.14576,0.035
72194,2020-04-16,MS,TOTAL,state,131,5,34,False,2778986.0,50.0,4.71395,0.0382
72195,2020-04-15,MS,TOTAL,state,121,4,33,False,2778986.0,50.0,4.3541099999999995,0.0331
72196,2020-04-14,MS,TOTAL,state,115,4,32,False,2778986.0,50.0,4.1382,0.0348
72197,2020-04-13,MS,TOTAL,state,113,4,31,False,2778986.0,50.0,4.06623,0.0354
72198,2020-04-12,MS,TOTAL,state,101,2,30,False,2778986.0,50.0,3.6344199999999995,0.0198
72199,2020-04-11,MS,TOTAL,state,100,2,29,False,2778986.0,50.0,3.5984300000000005,0.02
72200,2020-04-10,MS,TOTAL,state,97,2,28,False,2778986.0,50.0,3.4904800000000002,0.0206
72201,2020-04-09,MS,TOTAL,state,89,2,27,False,2778986.0,50.0,3.20261,0.0225
72202,2020-04-08,MS,TOTAL,state,85,2,26,False,2778986.0,50.0,3.05867,0.0235
72203,2020-04-07,MS,TOTAL,state,80,2,25,False,2778986.0,50.0,2.87875,0.025
72204,2020-04-06,MS,TOTAL,state,66,1,24,False,2778986.0,50.0,2.3749700000000002,0.0152
72205,2020-04-05,MS,TOTAL,state,65,1,23,False,2778986.0,50.0,2.33898,0.0154
